Row_ID,As_Of_Date,City,City_Tier,City_Multiplier,Labor_Day_Rate_Min,Labor_Day_Rate_Max,Room_Type,Area_Sqft,Renovation_Level,Paint_Quality,Floor_Type,Floor_Quality,Ceiling_Type,Ceiling_Quality,Has_Electrical,Furniture_Level,Kitchen_Package,Bathroom_Package,Painting_Material_Cost,Painting_Labor_Cost,Flooring_Material_Cost,Flooring_Labor_Cost,Ceiling_Material_Cost,Ceiling_Labor_Cost,Electrical_Material_Cost,Electrical_Labor_Cost,Kitchen_Package_Cost,Bathroom_Package_Cost,Plumbing_Cost,Furniture_Cost,Wastage_Sundries_Cost,Contractor_Overhead_Cost,GST_Amount,Grand_Total,Total_Cost_per_Sqft
3361,2025-07-09,8,3,1.15,700,850,2,135,0,3,0,0,2,2,0,1,2,1,3778.0,846.0,17649.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.0,3299.0,5104,33461.0,247.86
3362,2025-07-09,3,2,1.02,600,750,2,155,2,2,1,0,1,0,0,1,2,1,5393.0,674.0,45562.0,876.0,20198.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,6253.0,15916.0,17192,112705.0,727.13
3363,2025-07-09,22,1,0.9,480,620,2,329,1,1,0,2,2,2,1,3,2,1,13021.0,859.0,47770.0,1563.0,0.0,0.0,43756.0,874.0,0.0,0.0,0.0,78788.0,15364.0,61401.0,47411,310807.0,944.7
3364,2025-07-09,7,1,0.92,500,640,0,138,1,3,5,3,2,2,1,1,2,2,3016.0,627.0,20515.0,628.0,0.0,0.0,9764.0,515.0,0.0,248142.0,53718.0,0.0,30868.0,100067.0,84215,552075.0,4000.54
3365,2025-07-09,4,3,1.1,650,800,5,154,0,0,0,3,1,4,0,1,2,1,5302.0,666.0,16125.0,880.0,18192.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,3647.0,5161.0,9138,59906.0,389.0
3366,2025-07-09,4,3,1.1,650,800,2,193,2,3,5,2,2,2,1,1,2,1,4138.0,671.0,40240.0,1055.0,0.0,0.0,15824.0,918.0,0.0,0.0,0.0,0.0,4940.0,13701.0,14668,96155.0,498.21
3367,2025-07-09,19,1,0.9,480,620,4,202,2,2,0,0,1,3,0,1,4,1,5679.0,538.0,19725.0,773.0,33308.0,690.0,0.0,0.0,323041.0,0.0,47326.0,0.0,32768.0,79750.0,97847,641444.0,3175.46
3368,2025-07-09,13,2,0.92,500,650,6,143,2,3,0,3,2,2,0,0,2,1,3195.0,596.0,14207.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58732.0,6217.0,18648.0,18403,120644.0,843.66
3369,2025-07-09,13,2,0.92,500,650,0,274,2,3,3,3,2,2,0,1,2,0,6897.0,725.0,64023.0,887.0,0.0,0.0,0.0,0.0,0.0,75815.0,85356.0,0.0,20918.0,49779.0,54792,359192.0,1310.92
3370,2025-07-09,18,3,1.2,700,850,0,506,2,2,5,1,2,2,0,1,2,0,17710.0,1754.0,164114.0,3901.0,0.0,0.0,0.0,0.0,0.0,153211.0,89386.0,0.0,23702.0,73113.0,94840,621729.0,1228.71
3371,2025-07-09,12,3,1.0,600,750,3,148,2,1,5,0,1,4,1,0,2,1,5670.0,723.0,23533.0,621.0,25408.0,708.0,23164.0,676.0,0.0,0.0,0.0,69042.0,11887.0,33498.0,35087,230016.0,1554.16
3372,2025-07-09,20,2,1.0,550,700,2,378,2,2,0,0,3,0,0,2,2,1,9243.0,1288.0,47465.0,2824.0,39642.0,1769.0,0.0,0.0,0.0,0.0,0.0,365668.0,30138.0,92644.0,106322,697001.0,1843.92
3373,2025-07-09,16,2,0.95,520,680,6,305,0,3,3,1,1,3,0,1,2,1,6538.0,793.0,100946.0,1666.0,61642.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,11802.0,25542.0,37787,247713.0,812.17
3374,2025-07-09,21,2,0.98,550,700,1,528,2,0,5,0,0,3,0,3,2,1,11394.0,1598.0,46049.0,2271.0,108255.0,1886.0,0.0,0.0,0.0,0.0,0.0,97155.0,17574.0,60705.0,62440,409326.0,775.24
3375,2025-07-09,5,2,0.95,520,660,5,425,2,0,0,2,1,3,1,0,2,1,6546.0,1152.0,70735.0,2615.0,69522.0,1348.0,46054.0,1636.0,0.0,0.0,0.0,65244.0,21665.0,47673.0,60154,394346.0,927.87
3376,2025-07-09,8,3,1.15,700,850,6,504,0,0,1,0,2,2,0,0,2,1,11691.0,1598.0,138108.0,4694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43496.0,12002.0,29539.0,43403,284530.0,564.54
3377,2025-07-09,20,2,1.0,550,700,2,230,0,0,6,2,2,2,1,0,2,1,5034.0,792.0,58608.0,1143.0,0.0,0.0,23974.0,641.0,0.0,0.0,0.0,78931.0,9888.0,17420.0,35357,231788.0,1007.77
3378,2025-07-09,13,2,0.92,500,650,5,337,0,3,3,0,2,2,1,0,2,1,9579.0,749.0,89858.0,1927.0,0.0,0.0,38098.0,942.0,0.0,0.0,0.0,57059.0,14708.0,28741.0,43499,285162.0,846.18
3379,2025-07-09,3,2,1.02,600,750,4,338,1,0,3,0,0,4,1,1,3,1,7662.0,872.0,76267.0,2220.0,41906.0,1489.0,25849.0,1344.0,439257.0,0.0,34007.0,0.0,49719.0,201248.0,158731,1040571.0,3078.61
3380,2025-07-09,12,3,1.0,600,750,6,374,1,3,3,0,2,2,1,3,2,1,8435.0,1296.0,81427.0,2827.0,0.0,0.0,43944.0,1599.0,0.0,0.0,0.0,118781.0,22374.0,68710.0,62891,412284.0,1102.36
3381,2025-07-09,16,2,0.95,520,680,0,382,1,3,5,0,2,2,1,1,2,3,10887.0,889.0,32449.0,2598.0,0.0,0.0,38902.0,1204.0,0.0,124412.0,60785.0,0.0,23547.0,77284.0,67132,440090.0,1152.07
3382,2025-07-09,4,3,1.1,650,800,5,169,2,3,6,3,0,4,0,3,2,1,3530.0,704.0,46045.0,852.0,31062.0,791.0,0.0,0.0,0.0,0.0,0.0,159521.0,13929.0,53594.0,55805,365834.0,2164.7
3383,2025-07-09,6,3,1.2,750,900,4,398,2,2,0,2,2,2,1,1,0,1,18098.0,1340.0,75353.0,2464.0,0.0,0.0,68598.0,1390.0,228745.0,0.0,62656.0,0.0,37812.0,114661.0,110001,721117.0,1811.85
3384,2025-07-09,21,2,0.98,550,700,3,313,1,2,3,2,2,2,1,0,2,1,12610.0,727.0,136038.0,1219.0,0.0,0.0,30218.0,784.0,0.0,0.0,0.0,41254.0,18235.0,58387.0,53905,353376.0,1129.0
3385,2025-07-09,5,2,0.95,520,660,1,230,1,2,4,1,1,3,1,1,2,1,8566.0,611.0,160673.0,1122.0,34115.0,647.0,20934.0,569.0,0.0,0.0,0.0,0.0,12962.0,59309.0,53911,353419.0,1536.61
3386,2025-07-09,8,3,1.15,700,850,5,165,0,2,0,2,1,1,1,3,2,1,4508.0,805.0,21379.0,935.0,32187.0,861.0,19945.0,779.0,0.0,0.0,0.0,153829.0,22648.0,27757.0,51414,337047.0,2042.71
3387,2025-07-09,8,3,1.15,700,850,6,446,0,2,6,3,3,3,0,0,2,1,14593.0,1676.0,111182.0,2959.0,59934.0,2564.0,0.0,0.0,0.0,0.0,0.0,88448.0,24718.0,34325.0,61272,401671.0,900.61
3388,2025-07-09,1,3,1.25,750,900,6,537,0,1,0,2,0,4,1,2,2,1,30856.0,2427.0,82256.0,2646.0,85164.0,2617.0,100617.0,1947.0,0.0,0.0,0.0,424805.0,42686.0,88000.0,155524,1019546.0,1898.6
3389,2025-07-09,17,1,0.88,450,600,5,528,0,3,5,2,1,4,0,3,2,1,12219.0,1216.0,50827.0,2016.0,48606.0,1744.0,0.0,0.0,0.0,0.0,0.0,86981.0,15751.0,24026.0,43809,287195.0,543.93
3390,2025-07-09,1,3,1.25,750,900,2,354,2,0,6,3,0,0,1,0,2,1,10988.0,1194.0,96446.0,2219.0,63767.0,1548.0,38678.0,2085.0,0.0,0.0,0.0,50863.0,24136.0,58913.0,63151,413988.0,1169.46
3391,2025-07-09,13,2,0.92,500,650,3,545,1,0,5,3,2,2,1,3,2,1,11662.0,1668.0,55673.0,2472.0,0.0,0.0,67750.0,1902.0,0.0,0.0,0.0,130566.0,15100.0,77704.0,65609,430106.0,789.18
3392,2025-07-09,5,2,0.95,520,660,5,308,1,0,2,3,1,3,1,3,2,1,8266.0,619.0,18504.0,1790.0,54828.0,1069.0,26907.0,1141.0,0.0,0.0,0.0,121964.0,15191.0,62769.0,56349,369397.0,1199.34
3393,2025-07-09,13,2,0.92,500,650,6,220,2,1,5,3,1,4,1,0,2,1,6327.0,593.0,32909.0,1099.0,39840.0,953.0,15375.0,723.0,0.0,0.0,0.0,36848.0,12971.0,30839.0,32126,210602.0,957.28
3394,2025-07-09,21,2,0.98,550,700,3,426,1,3,3,2,2,2,0,3,2,1,12251.0,1249.0,114243.0,2759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148222.0,21941.0,96438.0,71478,468581.0,1099.95
3395,2025-07-09,16,2,0.95,520,680,5,466,0,0,4,2,1,1,1,2,2,1,13619.0,1566.0,449539.0,2585.0,107363.0,1991.0,40556.0,1898.0,0.0,0.0,0.0,180833.0,46475.0,111993.0,172515,1130935.0,2426.9
3396,2025-07-09,4,3,1.1,650,800,5,280,2,2,4,3,3,4,1,0,2,1,9908.0,913.0,228915.0,1954.0,40616.0,1116.0,40706.0,1046.0,0.0,0.0,0.0,82903.0,22656.0,69373.0,90019,590122.0,2107.58
3397,2025-07-09,11,1,0.9,480,620,6,424,0,0,5,3,0,4,0,1,2,1,11856.0,955.0,46754.0,2038.0,43545.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.0,14375.0,23022,150922.0,355.95
3398,2025-07-09,12,3,1.0,600,750,1,103,0,0,5,2,2,2,0,0,2,1,1759.0,713.0,21500.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67266.0,8416.0,12322.0,20285,132977.0,1291.04
3399,2025-07-09,10,2,0.95,550,700,0,450,0,3,0,0,2,2,1,1,2,0,11261.0,1104.0,37612.0,2390.0,0.0,0.0,46897.0,1813.0,0.0,83312.0,51927.0,0.0,13889.0,29067.0,50269,329541.0,732.31
3400,2025-07-09,15,1,0.94,520,660,2,186,0,3,3,2,3,0,1,3,2,1,4660.0,540.0,58127.0,655.0,18537.0,880.0,13027.0,591.0,0.0,0.0,0.0,127355.0,12916.0,32758.0,48608,318653.0,1713.19
3401,2025-07-09,15,1,0.94,520,660,1,475,2,3,6,2,3,4,1,3,2,1,14382.0,1196.0,119781.0,2526.0,65939.0,1720.0,66764.0,1695.0,0.0,0.0,0.0,124260.0,24171.0,76466.0,89802,588702.0,1239.37
3402,2025-07-09,17,1,0.88,450,600,0,100,0,3,3,2,2,2,0,1,2,0,1622.0,530.0,24391.0,542.0,0.0,0.0,0.0,0.0,0.0,85072.0,83483.0,0.0,16498.0,21325.0,42023,275486.0,2754.86
3403,2025-07-09,21,2,0.98,550,700,1,360,1,2,5,3,2,2,1,1,2,1,13870.0,904.0,34795.0,2085.0,0.0,0.0,34991.0,1149.0,0.0,0.0,0.0,0.0,7697.0,29762.0,22545,147797.0,410.55
3404,2025-07-09,10,2,0.95,550,700,2,238,1,2,5,0,1,4,1,0,2,1,7612.0,697.0,28732.0,1318.0,24987.0,887.0,23590.0,681.0,0.0,0.0,0.0,46870.0,10755.0,43049.0,34052,223228.0,937.93
3405,2025-07-09,12,3,1.0,600,750,6,234,2,3,0,0,3,0,1,1,2,1,6767.0,806.0,32425.0,1017.0,30083.0,802.0,31436.0,898.0,0.0,0.0,0.0,0.0,5811.0,24495.0,24217,158756.0,678.44
3406,2025-07-09,14,3,1.3,800,950,2,148,1,3,2,3,3,4,1,1,2,1,5449.0,823.0,20827.0,1091.0,19084.0,906.0,21431.0,905.0,0.0,0.0,0.0,0.0,4458.0,22636.0,17570,115180.0,778.24
3407,2025-07-09,19,1,0.9,480,620,1,272,2,3,0,2,2,2,0,1,2,1,4646.0,708.0,28329.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492.0,5881.0,7771,50940.0,187.28
3408,2025-07-09,8,3,1.15,700,850,1,122,0,0,0,1,1,4,1,1,2,1,3665.0,754.0,21056.0,721.0,23168.0,848.0,10947.0,825.0,0.0,0.0,0.0,0.0,3772.0,8740.0,13409,87904.0,720.52
3409,2025-07-09,10,2,0.95,550,700,0,132,1,0,5,3,2,2,1,1,2,2,3130.0,567.0,21862.0,788.0,0.0,0.0,14808.0,656.0,0.0,323000.0,65623.0,0.0,34225.0,139461.0,108741,712861.0,5400.46
3410,2025-07-09,7,1,0.92,500,640,5,322,2,3,3,2,1,3,0,1,2,1,7221.0,728.0,153886.0,2043.0,71998.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,17666.0,48562.0,54561,357675.0,1110.79
3411,2025-07-09,2,2,0.93,500,640,0,150,2,3,5,3,2,2,1,1,2,0,3959.0,557.0,24394.0,540.0,0.0,0.0,21922.0,632.0,0.0,67907.0,76206.0,0.0,17964.0,42361.0,46159,302600.0,2017.33
3412,2025-07-09,20,2,1.0,550,700,0,178,0,0,0,2,2,2,0,1,2,0,3431.0,649.0,33223.0,934.0,0.0,0.0,0.0,0.0,0.0,89133.0,84411.0,0.0,12043.0,24355.0,44672,292851.0,1645.23
3413,2025-07-09,7,1,0.92,500,640,2,261,2,3,5,2,3,4,1,1,2,1,6342.0,582.0,34431.0,1741.0,21048.0,1254.0,34373.0,769.0,0.0,0.0,0.0,0.0,5893.0,23124.0,23320,152878.0,585.74
3414,2025-07-09,18,3,1.2,700,850,2,224,0,3,0,3,1,1,1,1,2,1,7481.0,731.0,23427.0,1059.0,63829.0,885.0,35174.0,968.0,0.0,0.0,0.0,0.0,12276.0,15359.0,29014,190203.0,849.12
3415,2025-07-09,18,3,1.2,700,850,2,548,1,3,4,2,2,2,0,3,2,1,18328.0,1869.0,283555.0,4220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97068.0,31956.0,110981.0,98636,646613.0,1179.95
3416,2025-07-09,19,1,0.9,480,620,4,313,1,3,5,0,1,3,1,1,3,1,8047.0,748.0,49010.0,1171.0,68099.0,1330.0,23233.0,1139.0,426457.0,0.0,31893.0,0.0,38147.0,162560.0,146130,957964.0,3060.59
3417,2025-07-09,7,1,0.92,500,640,3,109,2,0,2,3,2,2,1,1,2,1,3139.0,559.0,7947.0,517.0,0.0,0.0,8990.0,597.0,0.0,0.0,0.0,0.0,1979.0,4980.0,5167,33875.0,310.78
3418,2025-07-09,2,2,0.93,500,640,0,99,0,2,3,3,2,2,1,1,2,0,2595.0,553.0,36075.0,589.0,0.0,0.0,8545.0,578.0,0.0,80484.0,74782.0,0.0,13409.0,26546.0,43948,288105.0,2910.15
3419,2025-07-09,20,2,1.0,550,700,1,138,0,1,0,3,2,2,1,3,2,1,4753.0,624.0,14265.0,782.0,0.0,0.0,12385.0,610.0,0.0,0.0,0.0,80184.0,7952.0,12156.0,24068,157780.0,1143.33
3420,2025-07-09,18,3,1.2,700,850,1,544,0,2,3,2,2,2,0,0,2,1,23663.0,1753.0,293533.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85645.0,34768.0,48034.0,88176,578042.0,1062.58
3421,2025-07-09,21,2,0.98,550,700,1,121,2,2,3,0,0,3,1,0,2,1,3538.0,635.0,34548.0,674.0,14498.0,651.0,8522.0,643.0,0.0,0.0,0.0,38265.0,5579.0,24678.0,23802,156033.0,1289.53
3422,2025-07-09,11,1,0.9,480,620,1,366,1,0,0,2,3,4,1,0,2,1,7823.0,958.0,54165.0,2020.0,39276.0,1312.0,42924.0,927.0,0.0,0.0,0.0,38463.0,14585.0,49033.0,45268,296754.0,810.8
3423,2025-07-09,2,2,0.93,500,640,0,295,2,0,5,3,2,2,0,1,2,0,6738.0,777.0,53485.0,1419.0,0.0,0.0,0.0,0.0,0.0,112207.0,66195.0,0.0,16412.0,49850.0,55275,362360.0,1228.34
3424,2025-07-09,2,2,0.93,500,640,3,270,1,2,5,3,1,0,1,1,2,1,6076.0,620.0,32721.0,1113.0,23893.0,877.0,30994.0,638.0,0.0,0.0,0.0,0.0,5548.0,24524.0,22861,149865.0,555.05
3425,2025-07-09,17,1,0.88,450,600,0,401,1,1,0,0,2,2,1,1,2,3,12472.0,835.0,48670.0,1317.0,0.0,0.0,44600.0,1101.0,0.0,127562.0,64083.0,0.0,16129.0,102218.0,75418,494406.0,1232.93
3426,2025-07-09,0,3,1.05,600,750,6,138,2,2,1,2,2,2,0,2,2,1,3666.0,677.0,50132.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514017.0,56157.0,138380.0,137521,901525.0,6532.79
3427,2025-07-09,22,1,0.9,480,620,4,531,0,3,0,2,2,2,0,1,0,1,12525.0,1108.0,53162.0,2860.0,0.0,0.0,0.0,0.0,150980.0,0.0,51887.0,0.0,15353.0,33248.0,57802,378924.0,713.61
3428,2025-07-09,3,2,1.02,600,750,3,485,2,0,0,3,1,1,1,3,2,1,10938.0,1572.0,74914.0,3541.0,87267.0,2434.0,52299.0,2000.0,0.0,0.0,0.0,169758.0,34995.0,79326.0,93428,612472.0,1262.83
3429,2025-07-09,7,1,0.92,500,640,3,420,2,2,0,3,0,4,1,1,2,1,13640.0,988.0,45392.0,1718.0,58064.0,1395.0,43974.0,947.0,0.0,0.0,0.0,0.0,10314.0,29237.0,37020,242689.0,577.83
3430,2025-07-09,21,2,0.98,550,700,4,520,1,0,0,3,2,2,1,1,4,1,9157.0,1501.0,62700.0,2951.0,0.0,0.0,44350.0,1406.0,370594.0,0.0,57580.0,0.0,48142.0,175526.0,139303,913209.0,1756.17
3431,2025-07-09,8,3,1.15,700,850,4,503,0,2,0,0,3,0,0,1,0,1,23996.0,1660.0,46624.0,2775.0,72145.0,2332.0,0.0,0.0,208498.0,0.0,59194.0,0.0,36653.0,54656.0,91536,600070.0,1192.98
3432,2025-07-09,4,3,1.1,650,800,4,538,0,2,0,0,1,3,1,1,0,1,19731.0,1381.0,80497.0,3161.0,160587.0,2653.0,56381.0,1875.0,176548.0,0.0,34533.0,0.0,29837.0,60720.0,113023,740925.0,1377.18
3433,2025-07-09,21,2,0.98,550,700,4,191,1,2,0,0,3,3,1,1,3,1,4285.0,648.0,16213.0,1090.0,29203.0,809.0,22650.0,751.0,494261.0,0.0,57256.0,0.0,51906.0,178115.0,154293,1011479.0,5295.7
3434,2025-07-09,7,1,0.92,500,640,0,328,2,2,3,3,2,2,1,1,2,3,12030.0,840.0,78319.0,1529.0,0.0,0.0,25348.0,961.0,0.0,181233.0,87286.0,0.0,37534.0,82547.0,91373,599001.0,1826.22
3435,2025-07-09,7,1,0.92,500,640,6,452,2,3,2,0,1,1,1,3,2,1,8464.0,1292.0,40610.0,2125.0,104338.0,1580.0,46968.0,1268.0,0.0,0.0,0.0,116760.0,26381.0,76000.0,76642,502429.0,1111.57
3436,2025-07-09,14,3,1.3,800,950,5,443,2,2,1,2,2,2,0,0,2,1,22343.0,1693.0,222204.0,2490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46990.0,18504.0,58552.0,67100,439875.0,992.95
3437,2025-07-09,9,2,0.96,550,700,6,403,2,0,4,0,0,4,0,0,2,1,10951.0,1068.0,203345.0,1896.0,55640.0,1558.0,0.0,0.0,0.0,0.0,0.0,63016.0,25542.0,60071.0,76156,499243.0,1238.82
3438,2025-07-09,9,2,0.96,550,700,3,467,0,2,0,0,3,4,0,0,2,1,11702.0,1080.0,61994.0,2541.0,49002.0,2018.0,0.0,0.0,0.0,0.0,0.0,73650.0,16825.0,26662.0,44186,289661.0,620.26
3439,2025-07-09,6,3,1.2,750,900,3,490,2,1,0,3,1,0,1,1,2,1,22191.0,1711.0,71311.0,3547.0,88932.0,2438.0,64467.0,2291.0,0.0,0.0,0.0,0.0,20658.0,44955.0,58050,380552.0,776.64
3440,2025-07-09,11,1,0.9,480,620,1,139,2,1,0,0,3,4,1,0,2,1,3940.0,573.0,13556.0,599.0,12433.0,509.0,11985.0,525.0,0.0,0.0,0.0,45095.0,8670.0,17932.0,20847,136665.0,983.2
3441,2025-07-09,12,3,1.0,600,750,4,523,2,0,5,2,2,2,1,1,4,1,9046.0,1412.0,97714.0,2558.0,0.0,0.0,81147.0,1980.0,173746.0,0.0,48616.0,0.0,27770.0,91985.0,96475,632450.0,1209.27
3442,2025-07-09,18,3,1.2,700,850,4,339,0,3,3,3,2,2,0,1,0,1,10792.0,883.0,130005.0,2602.0,0.0,0.0,0.0,0.0,248463.0,0.0,38295.0,0.0,23032.0,63363.0,93138,610573.0,1801.1
3443,2025-07-09,16,2,0.95,520,680,0,452,2,1,0,0,2,2,0,1,2,3,11336.0,1181.0,43264.0,2512.0,0.0,0.0,0.0,0.0,0.0,113264.0,47421.0,0.0,13987.0,46424.0,50290,329680.0,729.38
3444,2025-07-09,13,2,0.92,500,650,3,128,1,0,2,3,0,0,1,2,2,1,3708.0,569.0,15316.0,617.0,13210.0,614.0,12908.0,514.0,0.0,0.0,0.0,286161.0,32253.0,104089.0,84593,554552.0,4332.44
3445,2025-07-09,6,3,1.2,750,900,5,126,0,3,3,2,1,0,0,2,2,1,4993.0,765.0,62582.0,835.0,19168.0,851.0,0.0,0.0,0.0,0.0,0.0,219024.0,17704.0,38835.0,65656,430414.0,3415.98
3446,2025-07-09,6,3,1.2,750,900,2,468,2,0,5,3,0,4,1,3,2,1,11771.0,1507.0,88060.0,3830.0,95450.0,3192.0,44363.0,2261.0,0.0,0.0,0.0,102333.0,21066.0,62792.0,78593,515218.0,1100.89
3447,2025-07-09,8,3,1.15,700,850,4,293,2,0,5,2,3,0,1,1,4,1,6958.0,834.0,70346.0,1580.0,33588.0,1561.0,25940.0,1223.0,440214.0,0.0,56482.0,0.0,54686.0,127745.0,147808,968965.0,3307.05
3448,2025-07-09,4,3,1.1,650,800,1,361,0,0,6,3,3,4,1,2,2,1,7796.0,1305.0,76345.0,1687.0,57490.0,1406.0,62536.0,1553.0,0.0,0.0,0.0,269991.0,32493.0,70576.0,104972,688151.0,1906.24
3449,2025-07-09,11,1,0.9,480,620,6,536,1,2,0,2,2,2,0,2,2,1,12070.0,1504.0,48041.0,2432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383560.0,34745.0,121301.0,108658,712311.0,1328.94
3450,2025-07-09,21,2,0.98,550,700,4,490,2,2,0,3,1,0,1,1,0,1,18972.0,1405.0,72346.0,2520.0,61495.0,1965.0,73972.0,1751.0,241669.0,0.0,35338.0,0.0,31492.0,113027.0,118071,774023.0,1579.64
3451,2025-07-09,17,1,0.88,450,600,3,138,2,2,5,3,3,0,0,0,2,1,3994.0,548.0,19137.0,473.0,13311.0,528.0,0.0,0.0,0.0,0.0,0.0,44113.0,5587.0,19951.0,19376,127018.0,920.42
3452,2025-07-09,6,3,1.2,750,900,3,532,1,3,0,0,0,4,1,1,2,1,16750.0,1710.0,80654.0,3731.0,90553.0,2553.0,74041.0,2521.0,0.0,0.0,0.0,0.0,13170.0,92655.0,68101,446441.0,839.18
3453,2025-07-09,10,2,0.95,550,700,0,545,1,2,3,3,2,2,1,1,2,2,11679.0,1461.0,136216.0,2721.0,0.0,0.0,62642.0,1379.0,0.0,249317.0,61336.0,0.0,49924.0,168034.0,134048,878756.0,1612.4
3454,2025-07-09,7,1,0.92,500,640,5,82,1,0,6,2,1,4,1,0,2,1,2046.0,568.0,21819.0,560.0,7953.0,572.0,10753.0,549.0,0.0,0.0,0.0,52426.0,5829.0,27618.0,23525,154219.0,1880.72
3455,2025-07-09,19,1,0.9,480,620,3,247,1,2,1,1,3,3,1,1,2,1,9032.0,656.0,106887.0,1005.0,27389.0,1132.0,25139.0,979.0,0.0,0.0,0.0,0.0,13585.0,43399.0,41257,270460.0,1094.98
3456,2025-07-09,0,3,1.05,600,750,1,426,1,3,0,1,3,0,1,1,2,1,12098.0,1422.0,67156.0,3211.0,47522.0,1600.0,60654.0,1498.0,0.0,0.0,0.0,0.0,17795.0,57573.0,48695,319224.0,749.35
3457,2025-07-09,16,2,0.95,520,680,4,110,0,0,5,3,0,1,0,1,0,1,3199.0,622.0,12931.0,521.0,16446.0,674.0,0.0,0.0,272504.0,0.0,49029.0,0.0,19598.0,46982.0,76051,498557.0,4532.34
3458,2025-07-09,5,2,0.95,520,660,5,230,2,3,5,2,3,0,0,0,2,1,5860.0,549.0,46340.0,927.0,22406.0,626.0,0.0,0.0,0.0,0.0,0.0,49422.0,10275.0,20307.0,28208,184920.0,804.0
3459,2025-07-09,2,2,0.93,500,640,1,321,2,3,0,1,3,0,0,1,2,1,8520.0,1000.0,44028.0,1420.0,25803.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,7369.0,18721.0,19476,127674.0,397.74
3460,2025-07-09,6,3,1.2,750,900,2,544,2,2,0,3,0,0,0,3,2,1,15411.0,2054.0,95180.0,3140.0,95647.0,2375.0,0.0,0.0,0.0,0.0,0.0,150843.0,26408.0,79493.0,84699,555249.0,1020.68
3461,2025-07-09,20,2,1.0,550,700,4,339,2,3,0,3,3,4,1,1,4,1,6552.0,873.0,51117.0,1637.0,41426.0,1106.0,37417.0,1340.0,256824.0,0.0,54071.0,0.0,41086.0,91830.0,105350,690628.0,2037.25
3462,2025-07-09,13,2,0.92,500,650,3,530,1,0,5,0,2,2,1,3,2,1,14288.0,1533.0,59302.0,3134.0,0.0,0.0,63963.0,1632.0,0.0,0.0,0.0,164808.0,15688.0,92598.0,75050,491996.0,928.29
3463,2025-07-09,22,1,0.9,480,620,4,91,2,2,3,2,2,2,1,1,4,1,2278.0,593.0,32815.0,605.0,0.0,0.0,11128.0,494.0,351028.0,0.0,24764.0,0.0,32695.0,77538.0,96109,630047.0,6923.59
3464,2025-07-09,2,2,0.93,500,640,3,402,1,3,4,0,1,4,1,3,2,1,11745.0,1064.0,223682.0,1558.0,40224.0,1157.0,54553.0,1135.0,0.0,0.0,0.0,125848.0,40320.0,148892.0,117032,767211.0,1908.49
3465,2025-07-09,15,1,0.94,520,660,4,493,0,2,0,2,2,2,1,1,0,1,17710.0,1272.0,80141.0,2244.0,0.0,0.0,57712.0,1451.0,198194.0,0.0,30956.0,0.0,29271.0,39747.0,82566,541264.0,1097.9
3466,2025-07-09,11,1,0.9,480,620,0,154,0,3,0,3,2,2,1,1,2,0,2703.0,593.0,14128.0,722.0,0.0,0.0,18448.0,516.0,0.0,155988.0,79848.0,0.0,23738.0,30297.0,58856,385837.0,2505.43
3467,2025-07-09,13,2,0.92,500,650,1,319,2,2,3,3,0,4,0,1,2,1,9647.0,847.0,96693.0,1598.0,36093.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,8147.0,22154.0,31689,207736.0,651.21
3468,2025-07-09,5,2,0.95,520,660,3,210,2,1,4,2,1,4,1,0,2,1,5458.0,584.0,141873.0,796.0,36228.0,703.0,14047.0,633.0,0.0,0.0,0.0,54888.0,13657.0,38537.0,55333,362736.0,1727.32
3469,2025-07-09,12,3,1.0,600,750,1,356,0,3,2,0,1,4,0,1,2,1,10987.0,1323.0,29894.0,1866.0,55579.0,1381.0,0.0,0.0,0.0,0.0,0.0,0.0,6057.0,12629.0,21549,141264.0,396.81
3470,2025-07-09,21,2,0.98,550,700,3,453,2,3,0,0,0,4,0,1,2,1,12669.0,1376.0,38613.0,2420.0,45890.0,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,9602.0,16443.0,23186,152000.0,335.54
3471,2025-07-09,19,1,0.9,480,620,0,197,1,3,0,0,2,2,1,1,2,2,3408.0,606.0,22102.0,1198.0,0.0,0.0,26336.0,710.0,0.0,368977.0,71805.0,0.0,27818.0,136659.0,118732,778351.0,3951.02
